name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,POZ_efficiency
RZE__to__KAT_cand_132__to__POZ_cand_470,0.324,6,11.3,5.665000000000001,0.3,-2.83,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_471,0.324,6,11.3,5.665000000000001,0.3,-1.3076000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_472,0.324,6,11.3,5.665000000000001,0.3,2.3080999999999996,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_473,0.324,6,11.3,5.665000000000001,0.3,5.9238,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_474,0.324,6,11.3,5.665000000000001,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_475,0.324,6,11.3,5.665000000000001,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_476,0.324,6,11.3,5.665000000000001,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_477,0.324,6,11.3,5.665000000000001,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_478,0.324,6,11.3,5.665000000000001,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_479,0.324,6,11.3,5.665000000000001,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_480,0.609,6,11.3,0.3450000000000004,0.3,-8.539000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_481,0.609,6,11.3,0.3450000000000004,0.3,-4.923300000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_482,0.609,6,11.3,0.3450000000000004,0.3,-2.83,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_483,0.609,6,11.3,0.3450000000000004,0.3,-1.3076000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_484,0.609,6,11.3,0.3450000000000004,0.3,2.3080999999999996,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_485,0.609,6,11.3,0.3450000000000004,0.3,5.9238,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_486,0.609,6,11.3,0.3450000000000004,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_487,0.609,6,11.3,0.3450000000000004,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_488,0.609,6,11.3,0.3450000000000004,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_489,0.609,6,11.3,0.3450000000000004,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_490,0.609,6,11.3,0.3450000000000004,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_491,0.609,6,11.3,0.3450000000000004,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_492,0.609,6,11.3,1.1050000000000004,0.3,-8.539000000000001,0.8353637313,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_493,0.609,6,11.3,1.1050000000000004,0.3,-4.923300000000001,0.8353637313,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_494,0.609,6,11.3,1.1050000000000004,0.3,-2.83,0.8353637313,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_495,0.609,6,11.3,1.1050000000000004,0.3,-1.3076000000000008,0.8353637313,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_496,0.609,6,11.3,1.1050000000000004,0.3,2.3080999999999996,0.8353637313,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_497,0.609,6,11.3,1.1050000000000004,0.3,5.9238,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_498,0.609,6,11.3,1.1050000000000004,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_499,0.609,6,11.3,1.1050000000000004,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_500,0.609,6,11.3,1.1050000000000004,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_501,0.609,6,11.3,1.1050000000000004,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_502,0.609,6,11.3,1.1050000000000004,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_503,0.609,6,11.3,1.1050000000000004,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_504,0.609,6,11.3,1.5450000000000004,0.3,-8.539000000000001,0.5974607916,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_505,0.609,6,11.3,1.5450000000000004,0.3,-4.923300000000001,0.5974607916,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_506,0.609,6,11.3,1.5450000000000004,0.3,-2.83,0.5974607916,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_507,0.609,6,11.3,1.5450000000000004,0.3,-1.3076000000000008,0.5974607916,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_508,0.609,6,11.3,1.5450000000000004,0.3,2.3080999999999996,0.5974607916,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_509,0.609,6,11.3,1.5450000000000004,0.3,5.9238,0.9467098166,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_510,0.609,6,11.3,1.5450000000000004,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_511,0.609,6,11.3,1.5450000000000004,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_512,0.609,6,11.3,1.5450000000000004,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_513,0.609,6,11.3,1.5450000000000004,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_514,0.609,6,11.3,1.5450000000000004,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_515,0.609,6,11.3,1.5450000000000004,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_516,0.609,6,11.3,1.8650000000000004,0.3,-8.539000000000001,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_517,0.609,6,11.3,1.8650000000000004,0.3,-4.923300000000001,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_518,0.609,6,11.3,1.8650000000000004,0.3,-2.83,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_519,0.609,6,11.3,1.8650000000000004,0.3,-1.3076000000000008,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_520,0.609,6,11.3,1.8650000000000004,0.3,2.3080999999999996,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_521,0.609,6,11.3,1.8650000000000004,0.3,5.9238,0.9006568144,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_522,0.609,6,11.3,1.8650000000000004,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_523,0.609,6,11.3,1.8650000000000004,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_524,0.609,6,11.3,1.8650000000000004,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_525,0.609,6,11.3,1.8650000000000004,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_526,0.609,6,11.3,1.8650000000000004,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_527,0.609,6,11.3,1.8650000000000004,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_528,0.609,6,11.3,2.625000000000001,0.3,-8.539000000000001,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_529,0.609,6,11.3,2.625000000000001,0.3,-4.923300000000001,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_530,0.609,6,11.3,2.625000000000001,0.3,-2.83,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_531,0.609,6,11.3,2.625000000000001,0.3,-1.3076000000000008,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_532,0.609,6,11.3,2.625000000000001,0.3,2.3080999999999996,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_533,0.609,6,11.3,2.625000000000001,0.3,5.9238,0.9006568144,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_534,0.609,6,11.3,2.625000000000001,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_535,0.609,6,11.3,2.625000000000001,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_536,0.609,6,11.3,2.625000000000001,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_537,0.609,6,11.3,2.625000000000001,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_538,0.609,6,11.3,2.625000000000001,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_539,0.609,6,11.3,2.625000000000001,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_540,0.609,6,11.3,3.3850000000000007,0.3,-8.539000000000001,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_541,0.609,6,11.3,3.3850000000000007,0.3,-4.923300000000001,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_542,0.609,6,11.3,3.3850000000000007,0.3,-2.83,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_543,0.609,6,11.3,3.3850000000000007,0.3,-1.3076000000000008,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_544,0.609,6,11.3,3.3850000000000007,0.3,2.3080999999999996,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_545,0.609,6,11.3,3.3850000000000007,0.3,5.9238,0.9006568144,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_546,0.609,6,11.3,3.3850000000000007,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_547,0.609,6,11.3,3.3850000000000007,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_548,0.609,6,11.3,3.3850000000000007,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_549,0.609,6,11.3,3.3850000000000007,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_550,0.609,6,11.3,3.3850000000000007,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_551,0.609,6,11.3,3.3850000000000007,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_552,0.609,6,11.3,4.0,0.3,-8.539000000000001,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_553,0.609,6,11.3,4.0,0.3,-4.923300000000001,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_554,0.609,6,11.3,4.0,0.3,-2.83,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_555,0.609,6,11.3,4.0,0.3,-1.3076000000000008,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_556,0.609,6,11.3,4.0,0.3,2.3080999999999996,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_557,0.609,6,11.3,4.0,0.3,5.9238,0.9006568144,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_558,0.609,6,11.3,4.0,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_559,0.609,6,11.3,4.0,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_560,0.609,6,11.3,4.0,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_561,0.609,6,11.3,4.0,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_562,0.609,6,11.3,4.0,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_563,0.609,6,11.3,4.0,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_564,0.609,6,11.3,4.1450000000000005,0.3,-8.539000000000001,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_565,0.609,6,11.3,4.1450000000000005,0.3,-4.923300000000001,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_566,0.609,6,11.3,4.1450000000000005,0.3,-2.83,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_567,0.609,6,11.3,4.1450000000000005,0.3,-1.3076000000000008,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_568,0.609,6,11.3,4.1450000000000005,0.3,2.3080999999999996,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_569,0.609,6,11.3,4.1450000000000005,0.3,5.9238,0.9006568144,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_570,0.609,6,11.3,4.1450000000000005,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_571,0.609,6,11.3,4.1450000000000005,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_572,0.609,6,11.3,4.1450000000000005,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_573,0.609,6,11.3,4.1450000000000005,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_574,0.609,6,11.3,4.1450000000000005,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_575,0.609,6,11.3,4.1450000000000005,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_576,0.609,6,11.3,4.905000000000001,0.3,-8.539000000000001,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_577,0.609,6,11.3,4.905000000000001,0.3,-4.923300000000001,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_578,0.609,6,11.3,4.905000000000001,0.3,-2.83,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_579,0.609,6,11.3,4.905000000000001,0.3,-1.3076000000000008,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_580,0.609,6,11.3,4.905000000000001,0.3,2.3080999999999996,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_581,0.609,6,11.3,4.905000000000001,0.3,5.9238,0.9006568144,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_582,0.609,6,11.3,4.905000000000001,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_583,0.609,6,11.3,4.905000000000001,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_584,0.609,6,11.3,4.905000000000001,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_585,0.609,6,11.3,4.905000000000001,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_586,0.609,6,11.3,4.905000000000001,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_587,0.609,6,11.3,4.905000000000001,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_588,0.609,6,11.3,5.665000000000001,0.3,-8.539000000000001,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_589,0.609,6,11.3,5.665000000000001,0.3,-4.923300000000001,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_590,0.609,6,11.3,5.665000000000001,0.3,-2.83,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_591,0.609,6,11.3,5.665000000000001,0.3,-1.3076000000000008,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_592,0.609,6,11.3,5.665000000000001,0.3,2.3080999999999996,0.5683971201,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_593,0.609,6,11.3,5.665000000000001,0.3,5.9238,0.9006568144,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_594,0.609,6,11.3,5.665000000000001,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_595,0.609,6,11.3,5.665000000000001,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_596,0.609,6,11.3,5.665000000000001,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_597,0.609,6,11.3,5.665000000000001,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_598,0.609,6,11.3,5.665000000000001,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_599,0.609,6,11.3,5.665000000000001,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_600,0.8940000000000001,6,11.3,0.3450000000000004,0.3,-8.539000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_601,0.8940000000000001,6,11.3,0.3450000000000004,0.3,-4.923300000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_602,0.8940000000000001,6,11.3,0.3450000000000004,0.3,-2.83,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_603,0.8940000000000001,6,11.3,0.3450000000000004,0.3,-1.3076000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_604,0.8940000000000001,6,11.3,0.3450000000000004,0.3,2.3080999999999996,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_605,0.8940000000000001,6,11.3,0.3450000000000004,0.3,5.9238,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_606,0.8940000000000001,6,11.3,0.3450000000000004,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_607,0.8940000000000001,6,11.3,0.3450000000000004,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_608,0.8940000000000001,6,11.3,0.3450000000000004,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_609,0.8940000000000001,6,11.3,0.3450000000000004,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_610,0.8940000000000001,6,11.3,0.3450000000000004,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_611,0.8940000000000001,6,11.3,0.3450000000000004,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_612,0.8940000000000001,6,11.3,1.1050000000000004,0.3,-8.539000000000001,0.8353637313,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_613,0.8940000000000001,6,11.3,1.1050000000000004,0.3,-4.923300000000001,0.8353637313,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_614,0.8940000000000001,6,11.3,1.1050000000000004,0.3,-2.83,0.8353637313,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_615,0.8940000000000001,6,11.3,1.1050000000000004,0.3,-1.3076000000000008,0.8353637313,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_616,0.8940000000000001,6,11.3,1.1050000000000004,0.3,2.3080999999999996,0.8353637313,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_617,0.8940000000000001,6,11.3,1.1050000000000004,0.3,5.9238,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_618,0.8940000000000001,6,11.3,1.1050000000000004,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_619,0.8940000000000001,6,11.3,1.1050000000000004,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_620,0.8940000000000001,6,11.3,1.1050000000000004,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_621,0.8940000000000001,6,11.3,1.1050000000000004,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_622,0.8940000000000001,6,11.3,1.1050000000000004,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_623,0.8940000000000001,6,11.3,1.1050000000000004,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_624,0.8940000000000001,6,11.3,1.5450000000000004,0.3,-8.539000000000001,0.5974607916,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_625,0.8940000000000001,6,11.3,1.5450000000000004,0.3,-4.923300000000001,0.5974607916,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_626,0.8940000000000001,6,11.3,1.5450000000000004,0.3,-2.83,0.5974607916,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_627,0.8940000000000001,6,11.3,1.5450000000000004,0.3,-1.3076000000000008,0.5974607916,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_628,0.8940000000000001,6,11.3,1.5450000000000004,0.3,2.3080999999999996,0.5974607916,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_629,0.8940000000000001,6,11.3,1.5450000000000004,0.3,5.9238,0.9467098166,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_630,0.8940000000000001,6,11.3,1.5450000000000004,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_631,0.8940000000000001,6,11.3,1.5450000000000004,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_632,0.8940000000000001,6,11.3,1.5450000000000004,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_633,0.8940000000000001,6,11.3,1.5450000000000004,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_634,0.8940000000000001,6,11.3,1.5450000000000004,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_635,0.8940000000000001,6,11.3,1.5450000000000004,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_636,0.8940000000000001,6,11.3,1.8650000000000004,0.3,-8.539000000000001,0.4949474118,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_637,0.8940000000000001,6,11.3,1.8650000000000004,0.3,-4.923300000000001,0.4949474118,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_638,0.8940000000000001,6,11.3,1.8650000000000004,0.3,-2.83,0.4949474118,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_639,0.8940000000000001,6,11.3,1.8650000000000004,0.3,-1.3076000000000008,0.4949474118,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_640,0.8940000000000001,6,11.3,1.8650000000000004,0.3,2.3080999999999996,0.4949474118,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_641,0.8940000000000001,6,11.3,1.8650000000000004,0.3,5.9238,0.7842716711,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_642,0.8940000000000001,6,11.3,1.8650000000000004,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_643,0.8940000000000001,6,11.3,1.8650000000000004,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_644,0.8940000000000001,6,11.3,1.8650000000000004,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_645,0.8940000000000001,6,11.3,1.8650000000000004,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_646,0.8940000000000001,6,11.3,1.8650000000000004,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_647,0.8940000000000001,6,11.3,1.8650000000000004,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_648,0.8940000000000001,6,11.3,2.625000000000001,0.3,-8.539000000000001,0.4901293397,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_649,0.8940000000000001,6,11.3,2.625000000000001,0.3,-4.923300000000001,0.4901293397,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_650,0.8940000000000001,6,11.3,2.625000000000001,0.3,-2.83,0.4901293397,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_651,0.8940000000000001,6,11.3,2.625000000000001,0.3,-1.3076000000000008,0.4901293397,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_652,0.8940000000000001,6,11.3,2.625000000000001,0.3,2.3080999999999996,0.4901293397,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_653,0.8940000000000001,6,11.3,2.625000000000001,0.3,5.9238,0.7766371681,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_654,0.8940000000000001,6,11.3,2.625000000000001,0.3,9.5395,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_655,0.8940000000000001,6,11.3,2.625000000000001,0.3,13.1552,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_656,0.8940000000000001,6,11.3,2.625000000000001,0.3,16.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_657,0.8940000000000001,6,11.3,2.625000000000001,0.3,16.7709,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_658,0.8940000000000001,6,11.3,2.625000000000001,0.3,20.3866,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_659,0.8940000000000001,6,11.3,2.625000000000001,0.3,24.002300000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_660,0.8940000000000001,6,11.3,3.3850000000000007,0.3,-8.539000000000001,0.4901293397,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_661,0.8940000000000001,6,11.3,3.3850000000000007,0.3,-4.923300000000001,0.4901293397,false,1.0000000000
