name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,KAT_efficiency,LCJ_efficiency,SZZ_efficiency
RZE_cand_1023,0.492,6,11.3,2.17,0.3,22.284000000000006,1.0000000000,true,1.0000000000,0.7555671494,0.7266829367
RZE_cand_1024,0.492,6,11.3,2.17,0.3,22.706000000000007,1.0000000000,true,1.0000000000,0.7554500835,0.7259281697
RZE_cand_1025,0.492,6,11.3,2.17,0.3,23.128000000000007,1.0000000000,true,1.0000000000,0.7553378395,0.7252044914
RZE_cand_1026,0.492,6,11.3,2.17,0.3,23.550000000000008,1.0000000000,true,1.0000000000,0.7552301255,0.7245100198
RZE_cand_1027,0.492,6,11.3,2.17,0.3,23.97200000000001,1.0000000000,true,1.0000000000,0.7551266728,0.7238430217
RZE_cand_1028,0.492,6,11.3,2.17,0.3,24.39400000000001,1.0000000000,true,1.0000000000,0.7550272332,0.7232018985
RZE_cand_1029,0.492,6,11.3,2.17,0.3,24.816000000000006,1.0000000000,true,1.0000000000,0.7549315779,0.7225851732
RZE_cand_1030,0.492,6,11.3,2.17,0.3,25.238000000000007,1.0000000000,true,1.0000000000,0.7548394947,0.7219914790
RZE_cand_1031,0.492,6,11.3,2.17,0.3,25.660000000000007,1.0000000000,true,1.0000000000,0.7547507873,0.7214195495
RZE_cand_1032,0.492,6,11.3,2.17,0.3,26.082000000000008,1.0000000000,true,1.0000000000,0.7546652733,0.7208682095
RZE_cand_1033,0.492,6,11.3,2.17,0.3,26.50400000000001,1.0000000000,true,1.0000000000,0.7545827834,0.7203363667
RZE_cand_1034,0.492,6,11.3,2.17,0.3,26.92600000000001,1.0000000000,true,1.0000000000,0.7545031599,0.7198230048
RZE_cand_1035,0.492,6,11.3,2.17,0.3,27.34800000000001,1.0000000000,true,1.0000000000,0.7544262560,0.7193271771
RZE_cand_1036,0.492,6,11.3,2.17,0.3,27.770000000000007,1.0000000000,true,1.0000000000,0.7543519347,0.7188480003
RZE_cand_1037,0.492,6,11.3,2.38,0.3,2.4499999999999997,0.9146341463,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_1038,0.492,6,11.3,2.38,0.3,2.872,0.9603902439,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_1039,0.492,6,11.3,2.38,0.3,3.294,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_cand_1040,0.492,6,11.3,2.38,0.3,3.716,1.0000000000,true,1.0000000000,0.9268030140,1.0000000000
RZE_cand_1041,0.492,6,11.3,2.38,0.3,4.138,1.0000000000,true,1.0000000000,0.8322861286,1.0000000000
RZE_cand_1042,0.492,6,11.3,2.38,0.3,4.5600000000000005,1.0000000000,true,1.0000000000,0.8068920676,1.0000000000
RZE_cand_1043,0.492,6,11.3,2.38,0.3,4.982000000000001,1.0000000000,true,1.0000000000,0.7966517381,1.0000000000
RZE_cand_1044,0.492,6,11.3,2.38,0.3,5.404000000000001,1.0000000000,true,1.0000000000,0.7895355142,1.0000000000
RZE_cand_1045,0.492,6,11.3,2.38,0.3,5.8260000000000005,1.0000000000,true,1.0000000000,0.7843029638,0.9661158935
RZE_cand_1046,0.492,6,11.3,2.38,0.3,6.248000000000001,1.0000000000,true,1.0000000000,0.7802935881,0.9339353785
RZE_cand_1047,0.492,6,11.3,2.38,0.3,6.670000000000002,1.0000000000,true,1.0000000000,0.7771233726,0.9084902274
RZE_cand_1048,0.492,6,11.3,2.38,0.3,7.0920000000000005,1.0000000000,true,1.0000000000,0.7745538220,0.8878662027
RZE_cand_1049,0.492,6,11.3,2.38,0.3,7.514000000000001,1.0000000000,true,1.0000000000,0.7724289962,0.8708116801
RZE_cand_1050,0.492,6,11.3,2.38,0.3,7.936000000000002,1.0000000000,true,1.0000000000,0.7706426347,0.8564737786
RZE_cand_1051,0.492,6,11.3,2.38,0.3,8.358000000000002,1.0000000000,true,1.0000000000,0.7691198322,0.8442512846
RZE_cand_1052,0.492,6,11.3,2.38,0.3,8.780000000000001,1.0000000000,true,1.0000000000,0.7678062678,0.8337082021
RZE_cand_1053,0.492,6,11.3,2.38,0.3,9.202000000000002,1.0000000000,true,1.0000000000,0.7666615888,0.8245206473
RZE_cand_1054,0.492,6,11.3,2.38,0.3,9.624000000000002,1.0000000000,true,1.0000000000,0.7656551922,0.8164429897
RZE_cand_1055,0.492,6,11.3,2.38,0.3,10.046000000000003,1.0000000000,true,1.0000000000,0.7647634474,0.8092855646
RZE_cand_1056,0.492,6,11.3,2.38,0.3,10.468000000000002,1.0000000000,true,1.0000000000,0.7639678181,0.8028995930
RZE_cand_1057,0.492,6,11.3,2.38,0.3,10.890000000000002,1.0000000000,true,1.0000000000,0.7632535595,0.7971667278
RZE_cand_1058,0.492,6,11.3,2.38,0.3,11.312000000000003,1.0000000000,true,1.0000000000,0.7626087959,0.7919916513
RZE_cand_1059,0.492,6,11.3,2.38,0.3,11.734000000000002,1.0000000000,true,1.0000000000,0.7620238553,0.7872967336
RZE_cand_1060,0.492,6,11.3,2.38,0.3,12.156000000000002,1.0000000000,true,1.0000000000,0.7614907811,0.7830181115
RZE_cand_1061,0.492,6,11.3,2.38,0.3,12.578000000000003,1.0000000000,true,1.0000000000,0.7610029677,0.7791027667
RZE_cand_1062,0.492,6,11.3,2.38,0.3,13.000000000000004,1.0000000000,true,1.0000000000,0.7605548854,0.7755063171
RZE_cand_1063,0.492,6,11.3,2.38,0.3,13.422000000000004,1.0000000000,true,1.0000000000,0.7601418703,0.7721913272
RZE_cand_1064,0.492,6,11.3,2.38,0.3,13.844000000000003,1.0000000000,true,1.0000000000,0.7597599607,0.7691260007
RZE_cand_1065,0.492,6,11.3,2.38,0.3,14.266000000000004,1.0000000000,true,1.0000000000,0.7594057703,0.7662831564
RZE_cand_1066,0.492,6,11.3,2.38,0.3,14.688000000000004,1.0000000000,true,1.0000000000,0.7590763869,0.7636394209
RZE_cand_1067,0.492,6,11.3,2.38,0.3,15.110000000000003,1.0000000000,true,1.0000000000,0.7587692924,0.7611745841
RZE_cand_1068,0.492,6,11.3,2.38,0.3,15.532000000000004,1.0000000000,true,1.0000000000,0.7584822987,0.7588710813
RZE_cand_1069,0.492,6,11.3,2.38,0.3,15.954000000000004,1.0000000000,true,1.0000000000,0.7582134945,0.7567135746
RZE_cand_1070,0.492,6,11.3,2.38,0.3,16.376000000000005,1.0000000000,true,1.0000000000,0.7579612039,0.7546886104
RZE_cand_1071,0.492,6,11.3,2.38,0.3,16.798000000000005,1.0000000000,true,1.0000000000,0.7577239504,0.7527843389
RZE_cand_1072,0.492,6,11.3,2.38,0.3,17.220000000000006,1.0000000000,true,1.0000000000,0.7575004286,0.7509902822
RZE_cand_1073,0.492,6,11.3,2.38,0.3,17.642000000000007,1.0000000000,true,1.0000000000,0.7572894798,0.7492971407
RZE_cand_1074,0.492,6,11.3,2.38,0.3,18.064000000000007,1.0000000000,true,1.0000000000,0.7570900723,0.7476966328
RZE_cand_1075,0.492,6,11.3,2.38,0.3,18.486000000000004,1.0000000000,true,1.0000000000,0.7569012840,0.7461813587
RZE_cand_1076,0.492,6,11.3,2.38,0.3,18.908000000000005,1.0000000000,true,1.0000000000,0.7567222888,0.7447446865
RZE_cand_1077,0.492,6,11.3,2.38,0.3,19.330000000000005,1.0000000000,true,1.0000000000,0.7565523439,0.7433806547
RZE_cand_1078,0.492,6,11.3,2.38,0.3,19.752000000000006,1.0000000000,true,1.0000000000,0.7563907797,0.7420838901
RZE_cand_1079,0.492,6,11.3,2.38,0.3,20.174000000000007,1.0000000000,true,1.0000000000,0.7562369914,0.7408495364
RZE_cand_1080,0.492,6,11.3,2.38,0.3,20.596000000000007,1.0000000000,true,1.0000000000,0.7560904307,0.7396731939
RZE_cand_1081,0.492,6,11.3,2.38,0.3,21.018000000000004,1.0000000000,true,1.0000000000,0.7559505998,0.7385508670
RZE_cand_1082,0.492,6,11.3,2.38,0.3,21.440000000000005,1.0000000000,true,1.0000000000,0.7558170456,0.7374789187
RZE_cand_1083,0.492,6,11.3,2.38,0.3,21.862000000000005,1.0000000000,true,1.0000000000,0.7556893547,0.7364540314
RZE_cand_1084,0.492,6,11.3,2.38,0.3,22.284000000000006,1.0000000000,true,1.0000000000,0.7555671494,0.7354731725
RZE_cand_1085,0.492,6,11.3,2.38,0.3,22.706000000000007,1.0000000000,true,1.0000000000,0.7554500835,0.7345335646
RZE_cand_1086,0.492,6,11.3,2.38,0.3,23.128000000000007,1.0000000000,true,1.0000000000,0.7553378395,0.7336326590
RZE_cand_1087,0.492,6,11.3,2.38,0.3,23.550000000000008,1.0000000000,true,1.0000000000,0.7552301255,0.7327681128
RZE_cand_1088,0.492,6,11.3,2.38,0.3,23.97200000000001,1.0000000000,true,1.0000000000,0.7551266728,0.7319377682
RZE_cand_1089,0.492,6,11.3,2.38,0.3,24.39400000000001,1.0000000000,true,1.0000000000,0.7550272332,0.7311396352
RZE_cand_1090,0.492,6,11.3,2.38,0.3,24.816000000000006,1.0000000000,true,1.0000000000,0.7549315779,0.7303718751
RZE_cand_1091,0.492,6,11.3,2.38,0.3,25.238000000000007,1.0000000000,true,1.0000000000,0.7548394947,0.7296327864
RZE_cand_1092,0.492,6,11.3,2.38,0.3,25.660000000000007,1.0000000000,true,1.0000000000,0.7547507873,0.7289207926
RZE_cand_1093,0.492,6,11.3,2.38,0.3,26.082000000000008,1.0000000000,true,1.0000000000,0.7546652733,0.7282344305
RZE_cand_1094,0.492,6,11.3,2.38,0.3,26.50400000000001,1.0000000000,true,1.0000000000,0.7545827834,0.7275723404
RZE_cand_1095,0.492,6,11.3,2.38,0.3,26.92600000000001,1.0000000000,true,1.0000000000,0.7545031599,0.7269332573
RZE_cand_1096,0.492,6,11.3,2.38,0.3,27.34800000000001,1.0000000000,true,1.0000000000,0.7544262560,0.7263160025
RZE_cand_1097,0.492,6,11.3,2.38,0.3,27.770000000000007,1.0000000000,true,1.0000000000,0.7543519347,0.7257194762
RZE_cand_1098,0.492,6,11.3,2.59,0.3,2.4499999999999997,0.9146341463,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_1099,0.492,6,11.3,2.59,0.3,2.872,0.9603902439,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_1100,0.492,6,11.3,2.59,0.3,3.294,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_cand_1101,0.492,6,11.3,2.59,0.3,3.716,1.0000000000,true,1.0000000000,0.9268030140,1.0000000000
RZE_cand_1102,0.492,6,11.3,2.59,0.3,4.138,1.0000000000,true,1.0000000000,0.8322861286,1.0000000000
RZE_cand_1103,0.492,6,11.3,2.59,0.3,4.5600000000000005,1.0000000000,true,1.0000000000,0.8068920676,1.0000000000
RZE_cand_1104,0.492,6,11.3,2.59,0.3,4.982000000000001,1.0000000000,true,1.0000000000,0.7966517381,1.0000000000
RZE_cand_1105,0.492,6,11.3,2.59,0.3,5.404000000000001,1.0000000000,true,1.0000000000,0.7895355142,1.0000000000
RZE_cand_1106,0.492,6,11.3,2.59,0.3,5.8260000000000005,1.0000000000,true,1.0000000000,0.7843029638,1.0000000000
RZE_cand_1107,0.492,6,11.3,2.59,0.3,6.248000000000001,1.0000000000,true,1.0000000000,0.7802935881,0.9817673598
RZE_cand_1108,0.492,6,11.3,2.59,0.3,6.670000000000002,1.0000000000,true,1.0000000000,0.7771233726,0.9513166052
RZE_cand_1109,0.492,6,11.3,2.59,0.3,7.0920000000000005,1.0000000000,true,1.0000000000,0.7745538220,0.9266353953
RZE_cand_1110,0.492,6,11.3,2.59,0.3,7.514000000000001,1.0000000000,true,1.0000000000,0.7724289962,0.9062258846
RZE_cand_1111,0.492,6,11.3,2.59,0.3,7.936000000000002,1.0000000000,true,1.0000000000,0.7706426347,0.8890674123
RZE_cand_1112,0.492,6,11.3,2.59,0.3,8.358000000000002,1.0000000000,true,1.0000000000,0.7691198322,0.8744404933
RZE_cand_1113,0.492,6,11.3,2.59,0.3,8.780000000000001,1.0000000000,true,1.0000000000,0.7678062678,0.8618233618
RZE_cand_1114,0.492,6,11.3,2.59,0.3,9.202000000000002,1.0000000000,true,1.0000000000,0.7666615888,0.8508284192
RZE_cand_1115,0.492,6,11.3,2.59,0.3,9.624000000000002,1.0000000000,true,1.0000000000,0.7656551922,0.8411617141
RZE_cand_1116,0.492,6,11.3,2.59,0.3,10.046000000000003,1.0000000000,true,1.0000000000,0.7647634474,0.8325962710
RZE_cand_1117,0.492,6,11.3,2.59,0.3,10.468000000000002,1.0000000000,true,1.0000000000,0.7639678181,0.8249540427
RZE_cand_1118,0.492,6,11.3,2.59,0.3,10.890000000000002,1.0000000000,true,1.0000000000,0.7632535595,0.8180934007
RZE_cand_1119,0.492,6,11.3,2.59,0.3,11.312000000000003,1.0000000000,true,1.0000000000,0.7626087959,0.8119002764
RZE_cand_1120,0.492,6,11.3,2.59,0.3,11.734000000000002,1.0000000000,true,1.0000000000,0.7620238553,0.8062817683
RZE_cand_1121,0.492,6,11.3,2.59,0.3,12.156000000000002,1.0000000000,true,1.0000000000,0.7614907811,0.8011614501
RZE_cand_1122,0.492,6,11.3,2.59,0.3,12.578000000000003,1.0000000000,true,1.0000000000,0.7610029677,0.7964758736
RZE_cand_1123,0.492,6,11.3,2.59,0.3,13.000000000000004,1.0000000000,true,1.0000000000,0.7605548854,0.7921719256
RZE_cand_1124,0.492,6,11.3,2.59,0.3,13.422000000000004,1.0000000000,true,1.0000000000,0.7601418703,0.7882048066
RZE_cand_1125,0.492,6,11.3,2.59,0.3,13.844000000000003,1.0000000000,true,1.0000000000,0.7597599607,0.7845364650
RZE_cand_1126,0.492,6,11.3,2.59,0.3,14.266000000000004,1.0000000000,true,1.0000000000,0.7594057703,0.7811343727
RZE_cand_1127,0.492,6,11.3,2.59,0.3,14.688000000000004,1.0000000000,true,1.0000000000,0.7590763869,0.7779705581
RZE_cand_1128,0.492,6,11.3,2.59,0.3,15.110000000000003,1.0000000000,true,1.0000000000,0.7587692924,0.7750208353
RZE_cand_1129,0.492,6,11.3,2.59,0.3,15.532000000000004,1.0000000000,true,1.0000000000,0.7584822987,0.7722641844
RZE_cand_1130,0.492,6,11.3,2.59,0.3,15.954000000000004,1.0000000000,true,1.0000000000,0.7582134945,0.7696822502
RZE_cand_1131,0.492,6,11.3,2.59,0.3,16.376000000000005,1.0000000000,true,1.0000000000,0.7579612039,0.7672589324
RZE_cand_1132,0.492,6,11.3,2.59,0.3,16.798000000000005,1.0000000000,true,1.0000000000,0.7577239504,0.7649800501
RZE_cand_1133,0.492,6,11.3,2.59,0.3,17.220000000000006,1.0000000000,true,1.0000000000,0.7575004286,0.7628330641
RZE_cand_1134,0.492,6,11.3,2.59,0.3,17.642000000000007,1.0000000000,true,1.0000000000,0.7572894798,0.7608068457
RZE_cand_1135,0.492,6,11.3,2.59,0.3,18.064000000000007,1.0000000000,true,1.0000000000,0.7570900723,0.7588914837
RZE_cand_1136,0.492,6,11.3,2.59,0.3,18.486000000000004,1.0000000000,true,1.0000000000,0.7569012840,0.7570781230
RZE_cand_1137,0.492,6,11.3,2.59,0.3,18.908000000000005,1.0000000000,true,1.0000000000,0.7567222888,0.7553588267
RZE_cand_1138,0.492,6,11.3,2.59,0.3,19.330000000000005,1.0000000000,true,1.0000000000,0.7565523439,0.7537264608
RZE_cand_1139,0.492,6,11.3,2.59,0.3,19.752000000000006,1.0000000000,true,1.0000000000,0.7563907797,0.7521745949
RZE_cand_1140,0.492,6,11.3,2.59,0.3,20.174000000000007,1.0000000000,true,1.0000000000,0.7562369914,0.7506974176
RZE_cand_1141,0.492,6,11.3,2.59,0.3,20.596000000000007,1.0000000000,true,1.0000000000,0.7560904307,0.7492896634
RZE_cand_1142,0.492,6,11.3,2.59,0.3,21.018000000000004,1.0000000000,true,1.0000000000,0.7559505998,0.7479465509
RZE_cand_1143,0.492,6,11.3,2.59,0.3,21.440000000000005,1.0000000000,true,1.0000000000,0.7558170456,0.7466637275
RZE_cand_1144,0.492,6,11.3,2.59,0.3,21.862000000000005,1.0000000000,true,1.0000000000,0.7556893547,0.7454372231
RZE_cand_1145,0.492,6,11.3,2.59,0.3,22.284000000000006,1.0000000000,true,1.0000000000,0.7555671494,0.7442634084
RZE_cand_1146,0.492,6,11.3,2.59,0.3,22.706000000000007,1.0000000000,true,1.0000000000,0.7554500835,0.7431389596
RZE_cand_1147,0.492,6,11.3,2.59,0.3,23.128000000000007,1.0000000000,true,1.0000000000,0.7553378395,0.7420608266
RZE_cand_1148,0.492,6,11.3,2.59,0.3,23.550000000000008,1.0000000000,true,1.0000000000,0.7552301255,0.7410262057
RZE_cand_1149,0.492,6,11.3,2.59,0.3,23.97200000000001,1.0000000000,true,1.0000000000,0.7551266728,0.7400325147
RZE_cand_1150,0.492,6,11.3,2.59,0.3,24.39400000000001,1.0000000000,true,1.0000000000,0.7550272332,0.7390773719
RZE_cand_1151,0.492,6,11.3,2.59,0.3,24.816000000000006,1.0000000000,true,1.0000000000,0.7549315779,0.7381585770
RZE_cand_1152,0.492,6,11.3,2.59,0.3,25.238000000000007,1.0000000000,true,1.0000000000,0.7548394947,0.7372740938
RZE_cand_1153,0.492,6,11.3,2.59,0.3,25.660000000000007,1.0000000000,true,1.0000000000,0.7547507873,0.7364220357
RZE_cand_1154,0.492,6,11.3,2.59,0.3,26.082000000000008,1.0000000000,true,1.0000000000,0.7546652733,0.7356006515
RZE_cand_1155,0.492,6,11.3,2.59,0.3,26.50400000000001,1.0000000000,true,1.0000000000,0.7545827834,0.7348083142
RZE_cand_1156,0.492,6,11.3,2.59,0.3,26.92600000000001,1.0000000000,true,1.0000000000,0.7545031599,0.7340435099
RZE_cand_1157,0.492,6,11.3,2.59,0.3,27.34800000000001,1.0000000000,true,1.0000000000,0.7544262560,0.7333048278
RZE_cand_1158,0.492,6,11.3,2.59,0.3,27.770000000000007,1.0000000000,true,1.0000000000,0.7543519347,0.7325909522
RZE_cand_1159,0.492,6,11.3,2.8,0.3,2.4499999999999997,0.9146341463,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_1160,0.492,6,11.3,2.8,0.3,2.872,0.9603902439,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_1161,0.492,6,11.3,2.8,0.3,3.294,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_cand_1162,0.492,6,11.3,2.8,0.3,3.716,1.0000000000,true,1.0000000000,0.9268030140,1.0000000000
RZE_cand_1163,0.492,6,11.3,2.8,0.3,4.138,1.0000000000,true,1.0000000000,0.8322861286,1.0000000000
RZE_cand_1164,0.492,6,11.3,2.8,0.3,4.5600000000000005,1.0000000000,true,1.0000000000,0.8068920676,1.0000000000
RZE_cand_1165,0.492,6,11.3,2.8,0.3,4.982000000000001,1.0000000000,true,1.0000000000,0.7966517381,1.0000000000
RZE_cand_1166,0.492,6,11.3,2.8,0.3,5.404000000000001,1.0000000000,true,1.0000000000,0.7895355142,1.0000000000
RZE_cand_1167,0.492,6,11.3,2.8,0.3,5.8260000000000005,1.0000000000,true,1.0000000000,0.7843029638,1.0000000000
RZE_cand_1168,0.492,6,11.3,2.8,0.3,6.248000000000001,1.0000000000,true,1.0000000000,0.7802935881,1.0000000000
RZE_cand_1169,0.492,6,11.3,2.8,0.3,6.670000000000002,1.0000000000,true,1.0000000000,0.7771233726,0.9941429830
RZE_cand_1170,0.492,6,11.3,2.8,0.3,7.0920000000000005,1.0000000000,true,1.0000000000,0.7745538220,0.9654045879
RZE_cand_1171,0.492,6,11.3,2.8,0.3,7.514000000000001,1.0000000000,true,1.0000000000,0.7724289962,0.9416400891
RZE_cand_1172,0.492,6,11.3,2.8,0.3,7.936000000000002,1.0000000000,true,1.0000000000,0.7706426347,0.9216610461
RZE_cand_1173,0.492,6,11.3,2.8,0.3,8.358000000000002,1.0000000000,true,1.0000000000,0.7691198322,0.9046297020
RZE_cand_1174,0.492,6,11.3,2.8,0.3,8.780000000000001,1.0000000000,true,1.0000000000,0.7678062678,0.8899385215
RZE_cand_1175,0.492,6,11.3,2.8,0.3,9.202000000000002,1.0000000000,true,1.0000000000,0.7666615888,0.8771361911
RZE_cand_1176,0.492,6,11.3,2.8,0.3,9.624000000000002,1.0000000000,true,1.0000000000,0.7656551922,0.8658804386
RZE_cand_1177,0.492,6,11.3,2.8,0.3,10.046000000000003,1.0000000000,true,1.0000000000,0.7647634474,0.8559069774
RZE_cand_1178,0.492,6,11.3,2.8,0.3,10.468000000000002,1.0000000000,true,1.0000000000,0.7639678181,0.8470084924
RZE_cand_1179,0.492,6,11.3,2.8,0.3,10.890000000000002,1.0000000000,true,1.0000000000,0.7632535595,0.8390200737
RZE_cand_1180,0.492,6,11.3,2.8,0.3,11.312000000000003,1.0000000000,true,1.0000000000,0.7626087959,0.8318089015
RZE_cand_1181,0.492,6,11.3,2.8,0.3,11.734000000000002,1.0000000000,true,1.0000000000,0.7620238553,0.8252668030
RZE_cand_1182,0.492,6,11.3,2.8,0.3,12.156000000000002,1.0000000000,true,1.0000000000,0.7614907811,0.8193047887
RZE_cand_1183,0.492,6,11.3,2.8,0.3,12.578000000000003,1.0000000000,true,1.0000000000,0.7610029677,0.8138489804
RZE_cand_1184,0.492,6,11.3,2.8,0.3,13.000000000000004,1.0000000000,true,1.0000000000,0.7605548854,0.8088375341
RZE_cand_1185,0.492,6,11.3,2.8,0.3,13.422000000000004,1.0000000000,true,1.0000000000,0.7601418703,0.8042182860
RZE_cand_1186,0.492,6,11.3,2.8,0.3,13.844000000000003,1.0000000000,true,1.0000000000,0.7597599607,0.7999469293
RZE_cand_1187,0.492,6,11.3,2.8,0.3,14.266000000000004,1.0000000000,true,1.0000000000,0.7594057703,0.7959855889
RZE_cand_1188,0.492,6,11.3,2.8,0.3,14.688000000000004,1.0000000000,true,1.0000000000,0.7590763869,0.7923016953
RZE_cand_1189,0.492,6,11.3,2.8,0.3,15.110000000000003,1.0000000000,true,1.0000000000,0.7587692924,0.7888670865
RZE_cand_1190,0.492,6,11.3,2.8,0.3,15.532000000000004,1.0000000000,true,1.0000000000,0.7584822987,0.7856572876
RZE_cand_1191,0.492,6,11.3,2.8,0.3,15.954000000000004,1.0000000000,true,1.0000000000,0.7582134945,0.7826509257
RZE_cand_1192,0.492,6,11.3,2.8,0.3,16.376000000000005,1.0000000000,true,1.0000000000,0.7579612039,0.7798292543
RZE_cand_1193,0.492,6,11.3,2.8,0.3,16.798000000000005,1.0000000000,true,1.0000000000,0.7577239504,0.7771757613
RZE_cand_1194,0.492,6,11.3,2.8,0.3,17.220000000000006,1.0000000000,true,1.0000000000,0.7575004286,0.7746758461
RZE_cand_1195,0.492,6,11.3,2.8,0.3,17.642000000000007,1.0000000000,true,1.0000000000,0.7572894798,0.7723165506
RZE_cand_1196,0.492,6,11.3,2.8,0.3,18.064000000000007,1.0000000000,true,1.0000000000,0.7570900723,0.7700863347
RZE_cand_1197,0.492,6,11.3,2.8,0.3,18.486000000000004,1.0000000000,true,1.0000000000,0.7569012840,0.7679748872
RZE_cand_1198,0.492,6,11.3,2.8,0.3,18.908000000000005,1.0000000000,true,1.0000000000,0.7567222888,0.7659729669
RZE_cand_1199,0.492,6,11.3,2.8,0.3,19.330000000000005,1.0000000000,true,1.0000000000,0.7565523439,0.7640722669
RZE_cand_1200,0.492,6,11.3,2.8,0.3,19.752000000000006,1.0000000000,true,1.0000000000,0.7563907797,0.7622652998
RZE_cand_1201,0.492,6,11.3,2.8,0.3,20.174000000000007,1.0000000000,true,1.0000000000,0.7562369914,0.7605452988
RZE_cand_1202,0.492,6,11.3,2.8,0.3,20.596000000000007,1.0000000000,true,1.0000000000,0.7560904307,0.7589061330
RZE_cand_1203,0.492,6,11.3,2.8,0.3,21.018000000000004,1.0000000000,true,1.0000000000,0.7559505998,0.7573422348
RZE_cand_1204,0.492,6,11.3,2.8,0.3,21.440000000000005,1.0000000000,true,1.0000000000,0.7558170456,0.7558485364
RZE_cand_1205,0.492,6,11.3,2.8,0.3,21.862000000000005,1.0000000000,true,1.0000000000,0.7556893547,0.7544204147
RZE_cand_1206,0.492,6,11.3,2.8,0.3,22.284000000000006,1.0000000000,true,1.0000000000,0.7555671494,0.7530536442
RZE_cand_1207,0.492,6,11.3,2.8,0.3,22.706000000000007,1.0000000000,true,1.0000000000,0.7554500835,0.7517443545
RZE_cand_1208,0.492,6,11.3,2.8,0.3,23.128000000000007,1.0000000000,true,1.0000000000,0.7553378395,0.7504889943
RZE_cand_1209,0.492,6,11.3,2.8,0.3,23.550000000000008,1.0000000000,true,1.0000000000,0.7552301255,0.7492842986
RZE_cand_1210,0.492,6,11.3,2.8,0.3,23.97200000000001,1.0000000000,true,1.0000000000,0.7551266728,0.7481272611
RZE_cand_1211,0.492,6,11.3,2.8,0.3,24.39400000000001,1.0000000000,true,1.0000000000,0.7550272332,0.7470151086
RZE_cand_1212,0.492,6,11.3,2.8,0.3,24.816000000000006,1.0000000000,true,1.0000000000,0.7549315779,0.7459452789
RZE_cand_1213,0.492,6,11.3,2.8,0.3,25.238000000000007,1.0000000000,true,1.0000000000,0.7548394947,0.7449154013
RZE_cand_1214,0.492,6,11.3,2.8,0.3,25.660000000000007,1.0000000000,true,1.0000000000,0.7547507873,0.7439232787
RZE_cand_1215,0.492,6,11.3,2.8,0.3,26.082000000000008,1.0000000000,true,1.0000000000,0.7546652733,0.7429668725
RZE_cand_1216,0.492,6,11.3,2.8,0.3,26.50400000000001,1.0000000000,true,1.0000000000,0.7545827834,0.7420442880
RZE_cand_1217,0.492,6,11.3,2.8,0.3,26.92600000000001,1.0000000000,true,1.0000000000,0.7545031599,0.7411537624
RZE_cand_1218,0.492,6,11.3,2.8,0.3,27.34800000000001,1.0000000000,true,1.0000000000,0.7544262560,0.7402936531
RZE_cand_1219,0.492,6,11.3,2.8,0.3,27.770000000000007,1.0000000000,true,1.0000000000,0.7543519347,0.7394624281
RZE_cand_1220,0.492,6,11.3,3.01,0.3,2.4499999999999997,0.9146341463,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_1221,0.492,6,11.3,3.01,0.3,2.872,0.9603902439,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_1222,0.492,6,11.3,3.01,0.3,3.294,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_cand_1223,0.492,6,11.3,3.01,0.3,3.716,1.0000000000,true,1.0000000000,0.9268030140,1.0000000000
RZE_cand_1224,0.492,6,11.3,3.01,0.3,4.138,1.0000000000,true,1.0000000000,0.8322861286,1.0000000000
RZE_cand_1225,0.492,6,11.3,3.01,0.3,4.5600000000000005,1.0000000000,true,1.0000000000,0.8068920676,1.0000000000
RZE_cand_1226,0.492,6,11.3,3.01,0.3,4.982000000000001,1.0000000000,true,1.0000000000,0.7966517381,1.0000000000
RZE_cand_1227,0.492,6,11.3,3.01,0.3,5.404000000000001,1.0000000000,true,1.0000000000,0.7895355142,1.0000000000
RZE_cand_1228,0.492,6,11.3,3.01,0.3,5.8260000000000005,1.0000000000,true,1.0000000000,0.7843029638,1.0000000000
RZE_cand_1229,0.492,6,11.3,3.01,0.3,6.248000000000001,1.0000000000,true,1.0000000000,0.7802935881,1.0000000000
RZE_cand_1230,0.492,6,11.3,3.01,0.3,6.670000000000002,1.0000000000,true,1.0000000000,0.7771233726,1.0000000000
RZE_cand_1231,0.492,6,11.3,3.01,0.3,7.0920000000000005,1.0000000000,true,1.0000000000,0.7745538220,1.0000000000
RZE_cand_1232,0.492,6,11.3,3.01,0.3,7.514000000000001,1.0000000000,true,1.0000000000,0.7724289962,0.9770542937
RZE_cand_1233,0.492,6,11.3,3.01,0.3,7.936000000000002,1.0000000000,true,1.0000000000,0.7706426347,0.9542546798
