name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,WAW_efficiency,min_distance_to_false
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_3649,10.5,6,11.3,-0.4850000000000003,0.3,-18.709999999999997,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_4562,13.224000000000002,6,11.3,-0.4850000000000003,0.3,-5.739999999999995,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_4561,13.224000000000002,6,11.3,-0.4850000000000003,0.3,-18.709999999999997,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_2738,7.974000000000002,6,11.3,-0.4850000000000003,0.3,-5.739999999999995,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_3952,11.124000000000002,6,11.3,-0.4850000000000003,0.3,-31.679999999999996,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_1521,3.774000000000002,6,11.3,-0.4850000000000003,0.3,-18.709999999999997,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_1520,3.774000000000002,6,11.3,-0.4850000000000003,0.3,-31.679999999999996,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_3648,10.5,6,11.3,-0.4850000000000003,0.3,-31.679999999999996,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_4866,14.274000000000004,6,11.3,-0.4850000000000003,0.3,-5.739999999999995,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_3042,9.024000000000004,6,11.3,-0.4850000000000003,0.3,-5.739999999999995,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_3954,11.124000000000002,6,11.3,-0.4850000000000003,0.3,-5.739999999999995,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_4868,14.274000000000004,6,11.3,-0.4850000000000003,0.3,7.230000000000004,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_4560,13.224000000000002,6,11.3,-0.4850000000000003,0.3,-31.679999999999996,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_4865,14.274000000000004,6,11.3,-0.4850000000000003,0.3,-18.709999999999997,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_3953,11.124000000000002,6,11.3,-0.4850000000000003,0.3,-18.709999999999997,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_2130,5.874000000000002,6,11.3,-0.4850000000000003,0.3,-5.739999999999995,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_4258,12.174000000000005,6,11.3,-0.4850000000000003,0.3,-5.739999999999995,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_2129,5.874000000000002,6,11.3,-0.4850000000000003,0.3,-18.709999999999997,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_1826,4.824000000000002,6,11.3,-0.4850000000000003,0.3,-5.739999999999995,1.0,True,1.0,1.4000000000000001
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_1216,2.724000000000001,6,11.3,-0.4850000000000003,0.3,-31.679999999999996,1.0,True,1.0,2.1
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_4867,14.274000000000004,6,11.3,-0.4850000000000003,0.3,7.230000000000002,1.0,True,1.0,2.8000000000000003
