name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,POZ_efficiency
RZE_cand_1894_cand_2623,0.8232000000000002,6,11.3,3.5200000000000005,0.3,6.813199999999998,0.8932415601,false,1.0000000000
RZE_cand_1894_cand_2624,0.8232000000000002,6,11.3,3.5200000000000005,0.3,7.137199999999998,0.9357194363,false,1.0000000000
RZE_cand_1894_cand_2625,0.8232000000000002,6,11.3,3.5200000000000005,0.3,7.461199999999998,0.9781973124,false,1.0000000000
RZE_cand_1894_cand_2626,0.8232000000000002,6,11.3,3.5200000000000005,0.3,7.785199999999998,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2627,0.8232000000000002,6,11.3,3.5200000000000005,0.3,8.109199999999998,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2628,0.8232000000000002,6,11.3,3.5200000000000005,0.3,8.433199999999998,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2629,0.8232000000000002,6,11.3,3.5200000000000005,0.3,8.757199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2630,0.8232000000000002,6,11.3,3.5200000000000005,0.3,9.081199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2631,0.8232000000000002,6,11.3,3.5200000000000005,0.3,9.405199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2632,0.8232000000000002,6,11.3,3.5200000000000005,0.3,9.729199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2633,0.8232000000000002,6,11.3,3.5200000000000005,0.3,10.053199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2634,0.8232000000000002,6,11.3,3.5200000000000005,0.3,10.377199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2635,0.8232000000000002,6,11.3,3.5200000000000005,0.3,10.701199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2636,0.8232000000000002,6,11.3,3.5200000000000005,0.3,11.025199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2637,0.8232000000000002,6,11.3,3.5200000000000005,0.3,11.349199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2638,0.8232000000000002,6,11.3,3.5200000000000005,0.3,11.673199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2639,0.8232000000000002,6,11.3,3.5200000000000005,0.3,11.997199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2640,0.8232000000000002,6,11.3,3.5200000000000005,0.3,12.321199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2641,0.8232000000000002,6,11.3,3.5200000000000005,0.3,12.645199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2642,0.8232000000000002,6,11.3,3.5200000000000005,0.3,12.969199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2643,0.8232000000000002,6,11.3,3.5200000000000005,0.3,13.293199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2644,0.8232000000000002,6,11.3,3.5200000000000005,0.3,13.617199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2645,0.8232000000000002,6,11.3,3.5200000000000005,0.3,13.941199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2646,0.8232000000000002,6,11.3,3.5200000000000005,0.3,14.265199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2647,0.8232000000000002,6,11.3,3.5200000000000005,0.3,14.589199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2648,0.8232000000000002,6,11.3,3.5200000000000005,0.3,14.913199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2649,0.8232000000000002,6,11.3,3.5200000000000005,0.3,15.237199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2650,0.8232000000000002,6,11.3,3.5200000000000005,0.3,15.561199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2651,0.8232000000000002,6,11.3,3.5200000000000005,0.3,15.885199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2652,0.8232000000000002,6,11.3,3.5200000000000005,0.3,16.209199999999992,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2653,0.8232000000000002,6,11.3,3.5200000000000005,0.3,16.533199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2654,0.8232000000000002,6,11.3,3.5200000000000005,0.3,16.85719999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2655,0.8232000000000002,6,11.3,3.5200000000000005,0.3,17.181199999999993,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2656,0.8232000000000002,6,11.3,3.5200000000000005,0.3,17.50519999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2657,0.8232000000000002,6,11.3,3.5200000000000005,0.3,17.829199999999993,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2658,0.8232000000000002,6,11.3,3.5200000000000005,0.3,18.15319999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2659,0.8232000000000002,6,11.3,3.5200000000000005,0.3,18.477199999999993,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2660,0.8232000000000002,6,11.3,3.5200000000000005,0.3,18.80119999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2661,0.8232000000000002,6,11.3,3.5200000000000005,0.3,19.125199999999992,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2662,0.8232000000000002,6,11.3,3.5200000000000005,0.3,19.44919999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2663,0.8232000000000002,6,11.3,3.5200000000000005,0.3,19.77319999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2664,0.8232000000000002,6,11.3,3.5200000000000005,0.3,20.09719999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2665,0.8232000000000002,6,11.3,3.5200000000000005,0.3,20.421199999999992,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2666,0.8232000000000002,6,11.3,3.5200000000000005,0.3,20.74519999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2667,0.8232000000000002,6,11.3,3.5200000000000005,0.3,21.069199999999988,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2668,0.8232000000000002,6,11.3,3.6000000000000005,0.3,2.6012,0.4901293397,false,1.0000000000
RZE_cand_1894_cand_2669,0.8232000000000002,6,11.3,3.6000000000000005,0.3,2.9252,0.4901293397,false,1.0000000000
RZE_cand_1894_cand_2670,0.8232000000000002,6,11.3,3.6000000000000005,0.3,3.2491999999999996,0.4901293397,false,1.0000000000
RZE_cand_1894_cand_2671,0.8232000000000002,6,11.3,3.6000000000000005,0.3,3.5731999999999995,0.4901293397,false,1.0000000000
RZE_cand_1894_cand_2672,0.8232000000000002,6,11.3,3.6000000000000005,0.3,3.8971999999999993,0.5109406752,false,1.0000000000
RZE_cand_1894_cand_2673,0.8232000000000002,6,11.3,3.6000000000000005,0.3,4.2212,0.5534185513,false,1.0000000000
RZE_cand_1894_cand_2674,0.8232000000000002,6,11.3,3.6000000000000005,0.3,4.5451999999999995,0.5958964274,false,1.0000000000
RZE_cand_1894_cand_2675,0.8232000000000002,6,11.3,3.6000000000000005,0.3,4.869199999999999,0.6383743035,false,1.0000000000
RZE_cand_1894_cand_2676,0.8232000000000002,6,11.3,3.6000000000000005,0.3,5.193199999999999,0.6808521796,false,1.0000000000
RZE_cand_1894_cand_2677,0.8232000000000002,6,11.3,3.6000000000000005,0.3,5.517199999999999,0.7233300557,false,1.0000000000
RZE_cand_1894_cand_2678,0.8232000000000002,6,11.3,3.6000000000000005,0.3,5.841199999999999,0.7658079318,false,1.0000000000
RZE_cand_1894_cand_2679,0.8232000000000002,6,11.3,3.6000000000000005,0.3,6.165199999999999,0.8082858079,false,1.0000000000
RZE_cand_1894_cand_2680,0.8232000000000002,6,11.3,3.6000000000000005,0.3,6.4891999999999985,0.8507636840,false,1.0000000000
RZE_cand_1894_cand_2681,0.8232000000000002,6,11.3,3.6000000000000005,0.3,6.813199999999998,0.8932415601,false,1.0000000000
RZE_cand_1894_cand_2682,0.8232000000000002,6,11.3,3.6000000000000005,0.3,7.137199999999998,0.9357194363,false,1.0000000000
RZE_cand_1894_cand_2683,0.8232000000000002,6,11.3,3.6000000000000005,0.3,7.461199999999998,0.9781973124,false,1.0000000000
RZE_cand_1894_cand_2684,0.8232000000000002,6,11.3,3.6000000000000005,0.3,7.785199999999998,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2685,0.8232000000000002,6,11.3,3.6000000000000005,0.3,8.109199999999998,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2686,0.8232000000000002,6,11.3,3.6000000000000005,0.3,8.433199999999998,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2687,0.8232000000000002,6,11.3,3.6000000000000005,0.3,8.757199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2688,0.8232000000000002,6,11.3,3.6000000000000005,0.3,9.081199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2689,0.8232000000000002,6,11.3,3.6000000000000005,0.3,9.405199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2690,0.8232000000000002,6,11.3,3.6000000000000005,0.3,9.729199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2691,0.8232000000000002,6,11.3,3.6000000000000005,0.3,10.053199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2692,0.8232000000000002,6,11.3,3.6000000000000005,0.3,10.377199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2693,0.8232000000000002,6,11.3,3.6000000000000005,0.3,10.701199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2694,0.8232000000000002,6,11.3,3.6000000000000005,0.3,11.025199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2695,0.8232000000000002,6,11.3,3.6000000000000005,0.3,11.349199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2696,0.8232000000000002,6,11.3,3.6000000000000005,0.3,11.673199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2697,0.8232000000000002,6,11.3,3.6000000000000005,0.3,11.997199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2698,0.8232000000000002,6,11.3,3.6000000000000005,0.3,12.321199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2699,0.8232000000000002,6,11.3,3.6000000000000005,0.3,12.645199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2700,0.8232000000000002,6,11.3,3.6000000000000005,0.3,12.969199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2701,0.8232000000000002,6,11.3,3.6000000000000005,0.3,13.293199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2702,0.8232000000000002,6,11.3,3.6000000000000005,0.3,13.617199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2703,0.8232000000000002,6,11.3,3.6000000000000005,0.3,13.941199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2704,0.8232000000000002,6,11.3,3.6000000000000005,0.3,14.265199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2705,0.8232000000000002,6,11.3,3.6000000000000005,0.3,14.589199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2706,0.8232000000000002,6,11.3,3.6000000000000005,0.3,14.913199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2707,0.8232000000000002,6,11.3,3.6000000000000005,0.3,15.237199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2708,0.8232000000000002,6,11.3,3.6000000000000005,0.3,15.561199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2709,0.8232000000000002,6,11.3,3.6000000000000005,0.3,15.885199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2710,0.8232000000000002,6,11.3,3.6000000000000005,0.3,16.209199999999992,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2711,0.8232000000000002,6,11.3,3.6000000000000005,0.3,16.533199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2712,0.8232000000000002,6,11.3,3.6000000000000005,0.3,16.85719999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2713,0.8232000000000002,6,11.3,3.6000000000000005,0.3,17.181199999999993,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2714,0.8232000000000002,6,11.3,3.6000000000000005,0.3,17.50519999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2715,0.8232000000000002,6,11.3,3.6000000000000005,0.3,17.829199999999993,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2716,0.8232000000000002,6,11.3,3.6000000000000005,0.3,18.15319999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2717,0.8232000000000002,6,11.3,3.6000000000000005,0.3,18.477199999999993,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2718,0.8232000000000002,6,11.3,3.6000000000000005,0.3,18.80119999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2719,0.8232000000000002,6,11.3,3.6000000000000005,0.3,19.125199999999992,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2720,0.8232000000000002,6,11.3,3.6000000000000005,0.3,19.44919999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2721,0.8232000000000002,6,11.3,3.6000000000000005,0.3,19.77319999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2722,0.8232000000000002,6,11.3,3.6000000000000005,0.3,20.09719999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2723,0.8232000000000002,6,11.3,3.6000000000000005,0.3,20.421199999999992,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2724,0.8232000000000002,6,11.3,3.6000000000000005,0.3,20.74519999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2725,0.8232000000000002,6,11.3,3.6000000000000005,0.3,21.069199999999988,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2726,0.8232000000000002,6,11.3,3.6800000000000006,0.3,2.6012,0.4901293397,false,1.0000000000
RZE_cand_1894_cand_2727,0.8232000000000002,6,11.3,3.6800000000000006,0.3,2.9252,0.4901293397,false,1.0000000000
RZE_cand_1894_cand_2728,0.8232000000000002,6,11.3,3.6800000000000006,0.3,3.2491999999999996,0.4901293397,false,1.0000000000
RZE_cand_1894_cand_2729,0.8232000000000002,6,11.3,3.6800000000000006,0.3,3.5731999999999995,0.4901293397,false,1.0000000000
RZE_cand_1894_cand_2730,0.8232000000000002,6,11.3,3.6800000000000006,0.3,3.8971999999999993,0.5109406752,false,1.0000000000
RZE_cand_1894_cand_2731,0.8232000000000002,6,11.3,3.6800000000000006,0.3,4.2212,0.5534185513,false,1.0000000000
RZE_cand_1894_cand_2732,0.8232000000000002,6,11.3,3.6800000000000006,0.3,4.5451999999999995,0.5958964274,false,1.0000000000
RZE_cand_1894_cand_2733,0.8232000000000002,6,11.3,3.6800000000000006,0.3,4.869199999999999,0.6383743035,false,1.0000000000
RZE_cand_1894_cand_2734,0.8232000000000002,6,11.3,3.6800000000000006,0.3,5.193199999999999,0.6808521796,false,1.0000000000
RZE_cand_1894_cand_2735,0.8232000000000002,6,11.3,3.6800000000000006,0.3,5.517199999999999,0.7233300557,false,1.0000000000
RZE_cand_1894_cand_2736,0.8232000000000002,6,11.3,3.6800000000000006,0.3,5.841199999999999,0.7658079318,false,1.0000000000
RZE_cand_1894_cand_2737,0.8232000000000002,6,11.3,3.6800000000000006,0.3,6.165199999999999,0.8082858079,false,1.0000000000
RZE_cand_1894_cand_2738,0.8232000000000002,6,11.3,3.6800000000000006,0.3,6.4891999999999985,0.8507636840,false,1.0000000000
RZE_cand_1894_cand_2739,0.8232000000000002,6,11.3,3.6800000000000006,0.3,6.813199999999998,0.8932415601,false,1.0000000000
RZE_cand_1894_cand_2740,0.8232000000000002,6,11.3,3.6800000000000006,0.3,7.137199999999998,0.9357194363,false,1.0000000000
RZE_cand_1894_cand_2741,0.8232000000000002,6,11.3,3.6800000000000006,0.3,7.461199999999998,0.9781973124,false,1.0000000000
RZE_cand_1894_cand_2742,0.8232000000000002,6,11.3,3.6800000000000006,0.3,7.785199999999998,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2743,0.8232000000000002,6,11.3,3.6800000000000006,0.3,8.109199999999998,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2744,0.8232000000000002,6,11.3,3.6800000000000006,0.3,8.433199999999998,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2745,0.8232000000000002,6,11.3,3.6800000000000006,0.3,8.757199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2746,0.8232000000000002,6,11.3,3.6800000000000006,0.3,9.081199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2747,0.8232000000000002,6,11.3,3.6800000000000006,0.3,9.405199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2748,0.8232000000000002,6,11.3,3.6800000000000006,0.3,9.729199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2749,0.8232000000000002,6,11.3,3.6800000000000006,0.3,10.053199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2750,0.8232000000000002,6,11.3,3.6800000000000006,0.3,10.377199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2751,0.8232000000000002,6,11.3,3.6800000000000006,0.3,10.701199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2752,0.8232000000000002,6,11.3,3.6800000000000006,0.3,11.025199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2753,0.8232000000000002,6,11.3,3.6800000000000006,0.3,11.349199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2754,0.8232000000000002,6,11.3,3.6800000000000006,0.3,11.673199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2755,0.8232000000000002,6,11.3,3.6800000000000006,0.3,11.997199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2756,0.8232000000000002,6,11.3,3.6800000000000006,0.3,12.321199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2757,0.8232000000000002,6,11.3,3.6800000000000006,0.3,12.645199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2758,0.8232000000000002,6,11.3,3.6800000000000006,0.3,12.969199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2759,0.8232000000000002,6,11.3,3.6800000000000006,0.3,13.293199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2760,0.8232000000000002,6,11.3,3.6800000000000006,0.3,13.617199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2761,0.8232000000000002,6,11.3,3.6800000000000006,0.3,13.941199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2762,0.8232000000000002,6,11.3,3.6800000000000006,0.3,14.265199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2763,0.8232000000000002,6,11.3,3.6800000000000006,0.3,14.589199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2764,0.8232000000000002,6,11.3,3.6800000000000006,0.3,14.913199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2765,0.8232000000000002,6,11.3,3.6800000000000006,0.3,15.237199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2766,0.8232000000000002,6,11.3,3.6800000000000006,0.3,15.561199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2767,0.8232000000000002,6,11.3,3.6800000000000006,0.3,15.885199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2768,0.8232000000000002,6,11.3,3.6800000000000006,0.3,16.209199999999992,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2769,0.8232000000000002,6,11.3,3.6800000000000006,0.3,16.533199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2770,0.8232000000000002,6,11.3,3.6800000000000006,0.3,16.85719999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2771,0.8232000000000002,6,11.3,3.6800000000000006,0.3,17.181199999999993,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2772,0.8232000000000002,6,11.3,3.6800000000000006,0.3,17.50519999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2773,0.8232000000000002,6,11.3,3.6800000000000006,0.3,17.829199999999993,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2774,0.8232000000000002,6,11.3,3.6800000000000006,0.3,18.15319999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2775,0.8232000000000002,6,11.3,3.6800000000000006,0.3,18.477199999999993,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2776,0.8232000000000002,6,11.3,3.6800000000000006,0.3,18.80119999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2777,0.8232000000000002,6,11.3,3.6800000000000006,0.3,19.125199999999992,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2778,0.8232000000000002,6,11.3,3.6800000000000006,0.3,19.44919999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2779,0.8232000000000002,6,11.3,3.6800000000000006,0.3,19.77319999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2780,0.8232000000000002,6,11.3,3.6800000000000006,0.3,20.09719999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2781,0.8232000000000002,6,11.3,3.6800000000000006,0.3,20.421199999999992,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2782,0.8232000000000002,6,11.3,3.6800000000000006,0.3,20.74519999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2783,0.8232000000000002,6,11.3,3.6800000000000006,0.3,21.069199999999988,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2784,0.8532000000000002,6,11.3,2.8,0.3,2.6012,0.4901293397,false,1.0000000000
RZE_cand_1894_cand_2785,0.8532000000000002,6,11.3,2.8,0.3,2.9252,0.4901293397,false,1.0000000000
RZE_cand_1894_cand_2786,0.8532000000000002,6,11.3,2.8,0.3,3.2491999999999996,0.4901293397,false,1.0000000000
RZE_cand_1894_cand_2787,0.8532000000000002,6,11.3,2.8,0.3,3.5731999999999995,0.4901293397,false,1.0000000000
RZE_cand_1894_cand_2788,0.8532000000000002,6,11.3,2.8,0.3,3.8971999999999993,0.5109406752,false,1.0000000000
RZE_cand_1894_cand_2789,0.8532000000000002,6,11.3,2.8,0.3,4.2212,0.5534185513,false,1.0000000000
RZE_cand_1894_cand_2790,0.8532000000000002,6,11.3,2.8,0.3,4.5451999999999995,0.5958964274,false,1.0000000000
RZE_cand_1894_cand_2791,0.8532000000000002,6,11.3,2.8,0.3,4.869199999999999,0.6383743035,false,1.0000000000
RZE_cand_1894_cand_2792,0.8532000000000002,6,11.3,2.8,0.3,5.193199999999999,0.6808521796,false,1.0000000000
RZE_cand_1894_cand_2793,0.8532000000000002,6,11.3,2.8,0.3,5.517199999999999,0.7233300557,false,1.0000000000
RZE_cand_1894_cand_2794,0.8532000000000002,6,11.3,2.8,0.3,5.841199999999999,0.7658079318,false,1.0000000000
RZE_cand_1894_cand_2795,0.8532000000000002,6,11.3,2.8,0.3,6.165199999999999,0.8082858079,false,1.0000000000
RZE_cand_1894_cand_2796,0.8532000000000002,6,11.3,2.8,0.3,6.4891999999999985,0.8507636840,false,1.0000000000
RZE_cand_1894_cand_2797,0.8532000000000002,6,11.3,2.8,0.3,6.813199999999998,0.8932415601,false,1.0000000000
RZE_cand_1894_cand_2798,0.8532000000000002,6,11.3,2.8,0.3,7.137199999999998,0.9357194363,false,1.0000000000
RZE_cand_1894_cand_2799,0.8532000000000002,6,11.3,2.8,0.3,7.461199999999998,0.9781973124,false,1.0000000000
RZE_cand_1894_cand_2800,0.8532000000000002,6,11.3,2.8,0.3,7.785199999999998,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2801,0.8532000000000002,6,11.3,2.8,0.3,8.109199999999998,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2802,0.8532000000000002,6,11.3,2.8,0.3,8.433199999999998,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2803,0.8532000000000002,6,11.3,2.8,0.3,8.757199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2804,0.8532000000000002,6,11.3,2.8,0.3,9.081199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2805,0.8532000000000002,6,11.3,2.8,0.3,9.405199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2806,0.8532000000000002,6,11.3,2.8,0.3,9.729199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2807,0.8532000000000002,6,11.3,2.8,0.3,10.053199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2808,0.8532000000000002,6,11.3,2.8,0.3,10.377199999999997,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2809,0.8532000000000002,6,11.3,2.8,0.3,10.701199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2810,0.8532000000000002,6,11.3,2.8,0.3,11.025199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2811,0.8532000000000002,6,11.3,2.8,0.3,11.349199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2812,0.8532000000000002,6,11.3,2.8,0.3,11.673199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2813,0.8532000000000002,6,11.3,2.8,0.3,11.997199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2814,0.8532000000000002,6,11.3,2.8,0.3,12.321199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2815,0.8532000000000002,6,11.3,2.8,0.3,12.645199999999996,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2816,0.8532000000000002,6,11.3,2.8,0.3,12.969199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2817,0.8532000000000002,6,11.3,2.8,0.3,13.293199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2818,0.8532000000000002,6,11.3,2.8,0.3,13.617199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2819,0.8532000000000002,6,11.3,2.8,0.3,13.941199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2820,0.8532000000000002,6,11.3,2.8,0.3,14.265199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2821,0.8532000000000002,6,11.3,2.8,0.3,14.589199999999995,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2822,0.8532000000000002,6,11.3,2.8,0.3,14.913199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2823,0.8532000000000002,6,11.3,2.8,0.3,15.237199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2824,0.8532000000000002,6,11.3,2.8,0.3,15.561199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2825,0.8532000000000002,6,11.3,2.8,0.3,15.885199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2826,0.8532000000000002,6,11.3,2.8,0.3,16.209199999999992,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2827,0.8532000000000002,6,11.3,2.8,0.3,16.533199999999994,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2828,0.8532000000000002,6,11.3,2.8,0.3,16.85719999999999,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2829,0.8532000000000002,6,11.3,2.8,0.3,17.181199999999993,1.0000000000,true,1.0000000000
RZE_cand_1894_cand_2830,0.8532000000000002,6,11.3,2.8,0.3,17.50519999999999,1.0000000000,true,1.0000000000
