candidate_name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,SZZ_efficiency,LCJ_efficiency,KAT_efficiency,boundary_flag
RZE_cand_13090,0.7,6.0,11.3,2.9,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_13091,0.7,6.0,11.3,2.9,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_13117,0.7,6.0,11.3,3.0,0.3,3.1,0.7835703002,False,1.0,1.0,1.0,True
RZE_cand_13118,0.7,6.0,11.3,3.0,0.3,3.3,0.8341232227,False,1.0,1.0,1.0,True
RZE_cand_13119,0.7,6.0,11.3,3.0,0.3,3.5,0.8846761453,False,1.0,1.0,1.0,True
RZE_cand_13120,0.7,6.0,11.3,3.0,0.3,3.7,0.9352290679,False,1.0,1.0,1.0,True
RZE_cand_13121,0.7,6.0,11.3,3.0,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_13122,0.7,6.0,11.3,3.0,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_13148,0.7,6.0,11.3,3.1,0.3,3.1,0.7835703002,False,1.0,1.0,1.0,True
RZE_cand_13149,0.7,6.0,11.3,3.1,0.3,3.3,0.8341232227,False,1.0,1.0,1.0,True
RZE_cand_13150,0.7,6.0,11.3,3.1,0.3,3.5,0.8846761453,False,1.0,1.0,1.0,True
RZE_cand_13151,0.7,6.0,11.3,3.1,0.3,3.7,0.9352290679,False,1.0,1.0,1.0,True
RZE_cand_13152,0.7,6.0,11.3,3.1,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_13153,0.7,6.0,11.3,3.1,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_13331,0.8,6.0,11.3,1.2,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_13332,0.8,6.0,11.3,1.2,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_13362,0.8,6.0,11.3,1.3,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_13363,0.8,6.0,11.3,1.3,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_13364,0.8,6.0,11.3,1.3,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_cand_13393,0.8,6.0,11.3,1.4,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_cand_13394,0.8,6.0,11.3,1.4,0.3,2.7,0.9542857143,False,1.0,1.0,1.0,True
RZE_cand_13395,0.8,6.0,11.3,1.4,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_cand_13424,0.8,6.0,11.3,1.5,0.3,2.5,0.875,False,1.0,1.0,1.0,True
RZE_cand_13425,0.8,6.0,11.3,1.5,0.3,2.7,0.8906666667,False,1.0,1.0,1.0,True
RZE_cand_13426,0.8,6.0,11.3,1.5,0.3,2.9,0.9408,False,1.0,1.0,1.0,True
RZE_cand_13427,0.8,6.0,11.3,1.5,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_13428,0.8,6.0,11.3,1.5,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_13458,0.8,6.0,11.3,1.6,0.3,3.1,0.945434233,False,1.0,1.0,1.0,True
RZE_cand_13459,0.8,6.0,11.3,1.6,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_13460,0.8,6.0,11.3,1.6,0.3,3.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_13489,0.8,6.0,11.3,1.7,0.3,3.1,0.8943420127,False,1.0,1.0,1.0,True
RZE_cand_13490,0.8,6.0,11.3,1.7,0.3,3.3,0.9520414974,False,1.0,1.0,1.0,True
RZE_cand_13491,0.8,6.0,11.3,1.7,0.3,3.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_13492,0.8,6.0,11.3,1.7,0.3,3.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_13521,0.8,6.0,11.3,1.8,0.3,3.3,0.9032300346,False,1.0,1.0,1.0,True
RZE_cand_13522,0.8,6.0,11.3,1.8,0.3,3.5,0.9579712489,False,1.0,1.0,1.0,True
RZE_cand_13523,0.8,6.0,11.3,1.8,0.3,3.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_13553,0.8,6.0,11.3,1.9,0.3,3.5,0.9121462264,False,1.0,1.0,1.0,True
RZE_cand_13554,0.8,6.0,11.3,1.9,0.3,3.7,0.9642688679,False,1.0,1.0,1.0,True
RZE_cand_13555,0.8,6.0,11.3,1.9,0.3,3.9,1.0,True,1.0,1.0,1.0,True
RZE_cand_13585,0.8,6.0,11.3,2.0,0.3,3.7,0.9352290679,False,1.0,1.0,1.0,True
RZE_cand_13586,0.8,6.0,11.3,2.0,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_13587,0.8,6.0,11.3,2.0,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_13616,0.8,6.0,11.3,2.1,0.3,3.7,0.9352290679,False,1.0,1.0,1.0,True
RZE_cand_13617,0.8,6.0,11.3,2.1,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_13618,0.8,6.0,11.3,2.1,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_13647,0.8,6.0,11.3,2.2,0.3,3.7,0.9352290679,False,1.0,1.0,1.0,True
RZE_cand_13648,0.8,6.0,11.3,2.2,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_13649,0.8,6.0,11.3,2.2,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_13678,0.8,6.0,11.3,2.3,0.3,3.7,0.9352290679,False,1.0,1.0,1.0,True
RZE_cand_13679,0.8,6.0,11.3,2.3,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_13680,0.8,6.0,11.3,2.3,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_13709,0.8,6.0,11.3,2.4,0.3,3.7,0.9352290679,False,1.0,1.0,1.0,True
RZE_cand_13710,0.8,6.0,11.3,2.4,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_13711,0.8,6.0,11.3,2.4,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_13740,0.8,6.0,11.3,2.5,0.3,3.7,0.9352290679,False,1.0,1.0,1.0,True
RZE_cand_13741,0.8,6.0,11.3,2.5,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_13742,0.8,6.0,11.3,2.5,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_13771,0.8,6.0,11.3,2.6,0.3,3.7,0.9352290679,False,1.0,1.0,1.0,True
RZE_cand_13772,0.8,6.0,11.3,2.6,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_13773,0.8,6.0,11.3,2.6,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_13802,0.8,6.0,11.3,2.7,0.3,3.7,0.9352290679,False,1.0,1.0,1.0,True
RZE_cand_13803,0.8,6.0,11.3,2.7,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_13804,0.8,6.0,11.3,2.7,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_13833,0.8,6.0,11.3,2.8,0.3,3.7,0.9352290679,False,1.0,1.0,1.0,True
RZE_cand_13834,0.8,6.0,11.3,2.8,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_13835,0.8,6.0,11.3,2.8,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_13864,0.8,6.0,11.3,2.9,0.3,3.7,0.9352290679,False,1.0,1.0,1.0,True
RZE_cand_13865,0.8,6.0,11.3,2.9,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_13866,0.8,6.0,11.3,2.9,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_13895,0.8,6.0,11.3,3.0,0.3,3.7,0.9352290679,False,1.0,1.0,1.0,True
RZE_cand_13896,0.8,6.0,11.3,3.0,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_13897,0.8,6.0,11.3,3.0,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_13926,0.8,6.0,11.3,3.1,0.3,3.7,0.9352290679,False,1.0,1.0,1.0,True
RZE_cand_13927,0.8,6.0,11.3,3.1,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_13928,0.8,6.0,11.3,3.1,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_14106,0.9,6.0,11.3,1.2,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_14107,0.9,6.0,11.3,1.2,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_14137,0.9,6.0,11.3,1.3,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_14138,0.9,6.0,11.3,1.3,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_14139,0.9,6.0,11.3,1.3,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_cand_14168,0.9,6.0,11.3,1.4,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_cand_14169,0.9,6.0,11.3,1.4,0.3,2.7,0.9542857143,False,1.0,1.0,1.0,True
RZE_cand_14170,0.9,6.0,11.3,1.4,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_cand_14171,0.9,6.0,11.3,1.4,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_14199,0.9,6.0,11.3,1.5,0.3,2.5,0.875,False,1.0,1.0,1.0,True
RZE_cand_14200,0.9,6.0,11.3,1.5,0.3,2.7,0.8906666667,False,1.0,1.0,1.0,True
RZE_cand_14201,0.9,6.0,11.3,1.5,0.3,2.9,0.9408,False,1.0,1.0,1.0,True
RZE_cand_14202,0.9,6.0,11.3,1.5,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_14203,0.9,6.0,11.3,1.5,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_14232,0.9,6.0,11.3,1.6,0.3,2.9,0.884438476,False,1.0,1.0,1.0,True
RZE_cand_14233,0.9,6.0,11.3,1.6,0.3,3.1,0.945434233,False,1.0,1.0,1.0,True
RZE_cand_14234,0.9,6.0,11.3,1.6,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_14235,0.9,6.0,11.3,1.6,0.3,3.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_14264,0.9,6.0,11.3,1.7,0.3,3.1,0.8943420127,False,1.0,1.0,1.0,True
RZE_cand_14265,0.9,6.0,11.3,1.7,0.3,3.3,0.9520414974,False,1.0,1.0,1.0,True
RZE_cand_14266,0.9,6.0,11.3,1.7,0.3,3.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_14267,0.9,6.0,11.3,1.7,0.3,3.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_14296,0.9,6.0,11.3,1.8,0.3,3.3,0.9032300346,False,1.0,1.0,1.0,True
RZE_cand_14297,0.9,6.0,11.3,1.8,0.3,3.5,0.9579712489,False,1.0,1.0,1.0,True
RZE_cand_14298,0.9,6.0,11.3,1.8,0.3,3.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_14299,0.9,6.0,11.3,1.8,0.3,3.9,1.0,True,1.0,1.0,1.0,True
RZE_cand_14328,0.9,6.0,11.3,1.9,0.3,3.5,0.9121462264,False,1.0,1.0,1.0,True
RZE_cand_14329,0.9,6.0,11.3,1.9,0.3,3.7,0.9642688679,False,1.0,1.0,1.0,True
RZE_cand_14330,0.9,6.0,11.3,1.9,0.3,3.9,1.0,True,1.0,1.0,1.0,True
RZE_cand_14360,0.9,6.0,11.3,2.0,0.3,3.7,0.9352290679,False,1.0,1.0,1.0,True
RZE_cand_14361,0.9,6.0,11.3,2.0,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_14362,0.9,6.0,11.3,2.0,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_14392,0.9,6.0,11.3,2.1,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_14393,0.9,6.0,11.3,2.1,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_14423,0.9,6.0,11.3,2.2,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_14424,0.9,6.0,11.3,2.2,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_14454,0.9,6.0,11.3,2.3,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_14455,0.9,6.0,11.3,2.3,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_14485,0.9,6.0,11.3,2.4,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_14486,0.9,6.0,11.3,2.4,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_14516,0.9,6.0,11.3,2.5,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_14517,0.9,6.0,11.3,2.5,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_14547,0.9,6.0,11.3,2.6,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_14548,0.9,6.0,11.3,2.6,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_14578,0.9,6.0,11.3,2.7,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_14579,0.9,6.0,11.3,2.7,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_14609,0.9,6.0,11.3,2.8,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_14610,0.9,6.0,11.3,2.8,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_14640,0.9,6.0,11.3,2.9,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_14641,0.9,6.0,11.3,2.9,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_14671,0.9,6.0,11.3,3.0,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_14672,0.9,6.0,11.3,3.0,0.3,4.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_14702,0.9,6.0,11.3,3.1,0.3,3.9,0.9857819905,False,1.0,1.0,1.0,True
RZE_cand_14703,0.9,6.0,11.3,3.1,0.3,4.1,1.0,True,1.0,1.0,1.0,True
