candidate_name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,SZZ_efficiency,LCJ_efficiency,KAT_efficiency,boundary_flag
RZE_resampled_1285,0.45,6.0,11.3,2.2,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1286,0.48,6.0,11.3,2.2,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1293,0.45,6.0,11.3,2.25,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1294,0.48,6.0,11.3,2.28,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1296,0.42,6.0,11.3,2.18,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1298,0.48,6.0,11.3,2.12,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1299,0.4679889504,6.0,11.3,2.205701899,0.3,2.9276409848,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1306,0.48,6.0,11.3,2.2,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1314,0.48,6.0,11.3,2.28,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1318,0.48,6.0,11.3,2.12,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1365,0.45,6.0,11.3,2.3,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1366,0.48,6.0,11.3,2.3,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_1371,0.4322564304,6.0,11.3,2.2748046834,0.3,2.5325914363,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1378,0.48,6.0,11.3,2.22,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_1383,0.4846116796,6.0,11.3,2.222956629,0.3,2.6999544458,0.9409505507,False,1.0,1.0,1.0,True
RZE_resampled_1385,0.45,6.0,11.3,2.3,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1386,0.48,6.0,11.3,2.3,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1392,0.42,6.0,11.3,2.28,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1394,0.48,6.0,11.3,2.22,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1397,0.45,6.0,11.3,2.35,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1398,0.48,6.0,11.3,2.38,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1399,0.450016611,6.0,11.3,2.2619512217,0.3,2.7265165882,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1403,0.4266510011,6.0,11.3,2.3967575132,0.3,2.9100433722,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1404,0.42,6.0,11.3,2.3,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1405,0.45,6.0,11.3,2.3,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1406,0.48,6.0,11.3,2.3,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1414,0.48,6.0,11.3,2.22,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1416,0.42,6.0,11.3,2.32,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1417,0.45,6.0,11.3,2.35,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1418,0.48,6.0,11.3,2.38,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1426,0.48,6.0,11.3,2.3,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1434,0.48,6.0,11.3,2.22,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1481,0.45,6.0,11.3,2.4,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1482,0.48,6.0,11.3,2.4,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_1487,0.4440625251,6.0,11.3,2.2804342869,0.3,2.4827759784,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1491,0.4367330084,6.0,11.3,2.3731413982,0.3,2.5124321973,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1497,0.45,6.0,11.3,2.45,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1498,0.48,6.0,11.3,2.48,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_1501,0.45,6.0,11.3,2.4,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1502,0.48,6.0,11.3,2.4,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1503,0.4547017149,6.0,11.3,2.4408018007,0.3,2.6593526534,0.9942734762,False,1.0,1.0,1.0,True
RZE_resampled_1507,0.4263441508,6.0,11.3,2.3689022513,0.3,2.6919166227,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1511,0.4377521315,6.0,11.3,2.3700368866,0.3,2.7392174016,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1514,0.48,6.0,11.3,2.32,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1516,0.42,6.0,11.3,2.42,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1517,0.45,6.0,11.3,2.45,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1518,0.48,6.0,11.3,2.48,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1521,0.45,6.0,11.3,2.4,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1522,0.48,6.0,11.3,2.4,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1523,0.456124858,6.0,11.3,2.3915033952,0.3,2.8994743517,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1534,0.48,6.0,11.3,2.32,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1535,0.4629660189,6.0,11.3,2.3644376203,0.3,2.8693634538,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1537,0.45,6.0,11.3,2.45,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1538,0.48,6.0,11.3,2.48,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1542,0.48,6.0,11.3,2.4,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1554,0.48,6.0,11.3,2.48,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1558,0.48,6.0,11.3,2.32,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1601,0.45,6.0,11.3,2.5,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1602,0.48,6.0,11.3,2.5,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_1603,0.4777232589,6.0,11.3,2.4758624382,0.3,2.5148304122,0.9419679524,False,1.0,1.0,1.0,True
RZE_resampled_1607,0.4649878468,6.0,11.3,2.4534613198,0.3,2.467505279,0.9677672289,False,1.0,1.0,1.0,True
RZE_resampled_1618,0.48,6.0,11.3,2.42,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_1620,0.42,6.0,11.3,2.5,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1621,0.45,6.0,11.3,2.5,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1622,0.48,6.0,11.3,2.5,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1635,0.4349254692,6.0,11.3,2.4871217736,0.3,2.7525063426,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1636,0.42,6.0,11.3,2.48,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1638,0.48,6.0,11.3,2.42,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1641,0.45,6.0,11.3,2.5,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1642,0.48,6.0,11.3,2.5,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1643,0.4784042093,6.0,11.3,2.4393126928,0.3,2.8860123423,0.9904954339,False,1.0,1.0,1.0,True
RZE_resampled_1658,0.48,6.0,11.3,2.42,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1659,0.4835606366,6.0,11.3,2.4638552762,0.3,2.8767207766,0.9780887002,False,1.0,1.0,1.0,True
RZE_resampled_1662,0.48,6.0,11.3,2.5,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1674,0.48,6.0,11.3,2.58,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1678,0.48,6.0,11.3,2.42,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1720,0.42,6.0,11.3,2.6,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1721,0.45,6.0,11.3,2.6,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1722,0.48,6.0,11.3,2.6,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_1736,0.42,6.0,11.3,2.58,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1737,0.45,6.0,11.3,2.55,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1738,0.48,6.0,11.3,2.52,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_1739,0.4539367725,6.0,11.3,2.6164130758,0.3,2.4185504593,0.9913274872,False,1.0,1.0,1.0,True
RZE_resampled_1740,0.42,6.0,11.3,2.6,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1741,0.45,6.0,11.3,2.6,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1742,0.48,6.0,11.3,2.6,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1743,0.4327167739,6.0,11.3,2.589343425,0.3,2.7370912674,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1749,0.4,6.0,11.3,2.65,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1751,0.4254131965,6.0,11.3,2.5608782378,0.3,2.7897925077,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1752,0.42,6.0,11.3,2.62,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1753,0.45,6.0,11.3,2.65,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1754,0.48,6.0,11.3,2.68,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1756,0.42,6.0,11.3,2.58,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1757,0.45,6.0,11.3,2.55,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1758,0.48,6.0,11.3,2.52,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1761,0.45,6.0,11.3,2.6,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1762,0.48,6.0,11.3,2.6,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1763,0.5018427134,6.0,11.3,2.6685892496,0.3,2.8802378418,0.9431298298,False,1.0,1.0,1.0,True
RZE_resampled_1772,0.42,6.0,11.3,2.62,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1773,0.45,6.0,11.3,2.65,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1774,0.48,6.0,11.3,2.68,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1775,0.437199567,6.0,11.3,2.6426041879,0.3,2.8570748572,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1776,0.42,6.0,11.3,2.58,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1777,0.45,6.0,11.3,2.55,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1778,0.48,6.0,11.3,2.52,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1782,0.48,6.0,11.3,2.6,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1794,0.48,6.0,11.3,2.68,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1798,0.48,6.0,11.3,2.52,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1803,0.5116696548,6.0,11.3,2.5960605639,0.3,3.2586139599,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1844,0.42,6.0,11.3,2.7,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1845,0.45,6.0,11.3,2.7,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1846,0.48,6.0,11.3,2.7,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_1856,0.42,6.0,11.3,2.72,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1857,0.45,6.0,11.3,2.75,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1858,0.48,6.0,11.3,2.78,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_1865,0.45,6.0,11.3,2.7,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1866,0.48,6.0,11.3,2.7,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1871,0.4407234684,6.0,11.3,2.7277670568,0.3,2.7167164031,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1873,0.45,6.0,11.3,2.75,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1874,0.48,6.0,11.3,2.78,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1876,0.42,6.0,11.3,2.68,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1878,0.48,6.0,11.3,2.62,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1879,0.4837045508,6.0,11.3,2.6738475281,0.3,2.6199982371,0.9303199635,False,1.0,1.0,1.0,True
RZE_resampled_1883,0.459745892,6.0,11.3,2.7187870781,0.3,2.9079558121,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1885,0.45,6.0,11.3,2.7,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1886,0.48,6.0,11.3,2.7,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1893,0.45,6.0,11.3,2.75,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1894,0.48,6.0,11.3,2.78,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1895,0.469038125,6.0,11.3,2.696545245,0.3,2.9110990673,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1898,0.48,6.0,11.3,2.62,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_1906,0.48,6.0,11.3,2.7,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1914,0.48,6.0,11.3,2.78,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1915,0.5095767699,6.0,11.3,2.7789036321,0.3,3.1179968025,0.9939398691,False,1.0,1.0,1.0,True
RZE_resampled_1918,0.48,6.0,11.3,2.62,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1965,0.45,6.0,11.3,2.8,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1966,0.48,6.0,11.3,2.8,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_1967,0.4624474607,6.0,11.3,2.7065332252,0.3,2.4851446415,0.9730835137,False,1.0,1.0,1.0,True
RZE_resampled_1978,0.48,6.0,11.3,2.72,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_1979,0.4697494105,6.0,11.3,2.7454418937,0.3,2.4266581983,0.957957562,False,1.0,1.0,1.0,True
RZE_resampled_1985,0.45,6.0,11.3,2.8,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1986,0.48,6.0,11.3,2.8,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1994,0.48,6.0,11.3,2.72,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1996,0.42,6.0,11.3,2.82,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1997,0.45,6.0,11.3,2.85,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_1998,0.48,6.0,11.3,2.88,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_1999,0.4283421363,6.0,11.3,2.7803006524,0.3,2.699395393,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2005,0.45,6.0,11.3,2.8,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2006,0.48,6.0,11.3,2.8,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_2014,0.48,6.0,11.3,2.72,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_2015,0.4480609099,6.0,11.3,2.8195205854,0.3,2.9126932682,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2017,0.45,6.0,11.3,2.85,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2018,0.48,6.0,11.3,2.88,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_2026,0.48,6.0,11.3,2.8,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2031,0.4695017255,6.0,11.3,2.740258268,0.3,3.1562999467,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2034,0.48,6.0,11.3,2.72,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2038,0.48,6.0,11.3,2.88,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2039,0.491641751,6.0,11.3,2.7739634635,0.3,3.0248312635,0.9932371442,False,1.0,1.0,1.0,True
RZE_resampled_2081,0.45,6.0,11.3,2.9,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2082,0.48,6.0,11.3,2.9,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_2083,0.4329017295,6.0,11.3,2.8989321713,0.3,2.4476265166,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2091,0.4494958979,6.0,11.3,2.9482269244,0.3,2.5065619406,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2095,0.4259981761,6.0,11.3,2.8823736094,0.3,2.5385182044,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2097,0.45,6.0,11.3,2.85,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2098,0.48,6.0,11.3,2.82,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_2101,0.45,6.0,11.3,2.9,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2102,0.48,6.0,11.3,2.9,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_2103,0.4297153819,6.0,11.3,2.881405023,0.3,2.6455018938,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2107,0.4879211451,6.0,11.3,2.9273706395,0.3,2.6378733599,0.9223536367,False,1.0,1.0,1.0,True
RZE_resampled_2112,0.42,6.0,11.3,2.92,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2113,0.45,6.0,11.3,2.95,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2114,0.48,6.0,11.3,2.98,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_2116,0.42,6.0,11.3,2.88,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2118,0.48,6.0,11.3,2.82,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_2119,0.4297146165,6.0,11.3,2.9288065184,0.3,2.7313193333,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2121,0.45,6.0,11.3,2.9,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2122,0.48,6.0,11.3,2.9,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_2131,0.4854866935,6.0,11.3,2.8658802401,0.3,2.9056638993,0.979931563,False,1.0,1.0,1.0,True
RZE_resampled_2132,0.42,6.0,11.3,2.92,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2133,0.45,6.0,11.3,2.95,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2134,0.48,6.0,11.3,2.98,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_2138,0.48,6.0,11.3,2.82,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_2142,0.48,6.0,11.3,2.9,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2147,0.5227681174,6.0,11.3,2.9074612698,0.3,3.015214981,0.9414596833,False,1.0,1.0,1.0,True
RZE_resampled_2154,0.48,6.0,11.3,2.98,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2158,0.48,6.0,11.3,2.82,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2200,0.42,6.0,11.3,3.0,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2201,0.45,6.0,11.3,3.0,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2202,0.48,6.0,11.3,3.0,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_2215,0.4615319831,6.0,11.3,3.027935539,0.3,2.5207852482,0.9750136859,False,1.0,1.0,1.0,True
RZE_resampled_2217,0.45,6.0,11.3,2.95,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2218,0.48,6.0,11.3,2.92,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_2221,0.45,6.0,11.3,3.0,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2222,0.48,6.0,11.3,3.0,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_2235,0.4570047603,6.0,11.3,3.0917235757,0.3,2.6861774116,0.9948978019,False,1.0,1.0,1.0,True
RZE_resampled_2236,0.42,6.0,11.3,2.98,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2238,0.48,6.0,11.3,2.92,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_2241,0.45,6.0,11.3,3.0,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2242,0.48,6.0,11.3,3.0,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_2256,0.42,6.0,11.3,2.98,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2258,0.48,6.0,11.3,2.92,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_2262,0.48,6.0,11.3,3.0,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2274,0.48,6.0,11.3,3.08,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2278,0.48,6.0,11.3,2.92,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2320,0.42,6.0,11.3,3.1,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2321,0.45,6.0,11.3,3.1,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2322,0.48,6.0,11.3,3.1,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_2327,0.4313907155,6.0,11.3,3.0919855273,0.3,2.4477190503,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2332,0.42,6.0,11.3,3.08,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2333,0.45,6.0,11.3,3.05,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2334,0.48,6.0,11.3,3.02,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_resampled_2339,0.433648317,6.0,11.3,3.174311153,0.3,2.5314136939,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2340,0.42,6.0,11.3,3.1,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2341,0.45,6.0,11.3,3.1,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2342,0.48,6.0,11.3,3.1,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_2352,0.42,6.0,11.3,3.08,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2353,0.45,6.0,11.3,3.05,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2354,0.48,6.0,11.3,3.02,0.3,2.7,0.95,False,1.0,1.0,1.0,True
RZE_resampled_2355,0.4221873891,6.0,11.3,3.0997835564,0.3,2.721053398,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2359,0.4319870917,6.0,11.3,3.1142300973,0.3,2.7396666541,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2361,0.45,6.0,11.3,3.1,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2362,0.48,6.0,11.3,3.1,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_2373,0.45,6.0,11.3,3.05,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2374,0.48,6.0,11.3,3.02,0.3,2.9,0.99,False,1.0,1.0,1.0,True
RZE_resampled_2379,0.4461068447,6.0,11.3,3.02574742,0.3,2.8647899623,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2382,0.48,6.0,11.3,3.1,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2383,0.4549443617,6.0,11.3,3.1860362858,0.3,3.1075189384,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2390,0.48,6.0,11.3,3.02,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2397,0.5,6.0,11.3,3.1,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2398,0.56,6.0,11.3,3.1,0.3,3.1,0.9152642456,False,1.0,1.0,1.0,True
RZE_resampled_2399,0.4815369423,6.0,11.3,3.1524174333,0.3,3.2285536407,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2417,0.5,6.0,11.3,3.1,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2418,0.56,6.0,11.3,3.1,0.3,3.3,0.9743135518,False,1.0,1.0,1.0,True
RZE_resampled_2434,0.56,6.0,11.3,3.1,0.3,3.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2443,0.4397674826,6.0,11.3,1.2364765436,0.3,2.5634120378,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2446,0.5,6.0,11.3,1.28,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2454,0.58,6.0,11.3,1.28,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2457,0.5,6.0,11.3,1.3,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2458,0.5,6.0,11.3,1.36,0.3,2.5,0.9650735294,False,1.0,1.0,1.0,True
RZE_resampled_2460,0.5,6.0,11.3,1.32,0.3,2.5,0.9943181818,False,1.0,1.0,1.0,True
RZE_resampled_2461,0.5,6.0,11.3,1.35,0.3,2.5,0.9722222222,False,1.0,1.0,1.0,True
RZE_resampled_2462,0.5,6.0,11.3,1.38,0.3,2.5,0.9510869565,False,1.0,1.0,1.0,True
RZE_resampled_2463,0.6216729012,6.0,11.3,1.280757273,0.3,2.5512665361,1.0,True,1.0,1.0,1.0,True
RZE_resampled_2464,0.52,6.0,11.3,1.3,0.3,2.5,1.0,True,1.0,1.0,1.0,True
